PMID,Title,csv_name,SentenceIndex,Sentence
27264097,"Strong Inhibition of Secretory Sphingomyelinase by Catechins, Particularly by (-)-Epicatechin 3-O-Gallate and (-)-3'-O-Methylepigallocatechin 3-O-Gallate.",ALZ_T2DM,3,"Previously, we demonstrated that elevation of secretory secretory sphingomyelinase (sSMase) activity increased the plasma ceramide concentration under oxidative stress induced by diabetes and atherosclerosis in murine models."
27264097,"Strong Inhibition of Secretory Sphingomyelinase by Catechins, Particularly by (-)-Epicatechin 3-O-Gallate and (-)-3'-O-Methylepigallocatechin 3-O-Gallate.",ALZ_T2DM,4,results results suggest that secretory sphingomyelinase inhibitors can prevent the progress of these diseases.
27264097,"Strong Inhibition of Secretory Sphingomyelinase by Catechins, Particularly by (-)-Epicatechin 3-O-Gallate and (-)-3'-O-Methylepigallocatechin 3-O-Gallate.",ALZ_T2DM,5,The present study demonstrated that secretory sphingomyelinase activity was activated by oxidation and inhibited by reduction.
27264097,"Strong Inhibition of Secretory Sphingomyelinase by Catechins, Particularly by (-)-Epicatechin 3-O-Gallate and (-)-3'-O-Methylepigallocatechin 3-O-Gallate.",ALZ_T2DM,6,"Furthermore, we examined whether catechins inhibited the secretory sphingomyelinase activity in a physiological plasma concentration."
27264097,"Strong Inhibition of Secretory Sphingomyelinase by Catechins, Particularly by (-)-Epicatechin 3-O-Gallate and (-)-3'-O-Methylepigallocatechin 3-O-Gallate.",ALZ_T2DM,7,"Among catechins, (-)-epicatechin 3-O-gallate (ECg) exhibited strong inhibitory effect on secretory sphingomyelinase (IC50=25.7 μM)."
27264097,"Strong Inhibition of Secretory Sphingomyelinase by Catechins, Particularly by (-)-Epicatechin 3-O-Gallate and (-)-3'-O-Methylepigallocatechin 3-O-Gallate.",ALZ_T2DM,8,effect effect was attenuated by methylation at the 3″- or 4″-position.
27264097,"Strong Inhibition of Secretory Sphingomyelinase by Catechins, Particularly by (-)-Epicatechin 3-O-Gallate and (-)-3'-O-Methylepigallocatechin 3-O-Gallate.",ALZ_T2DM,9,"On the other hand, secretory sphingomyelinase 3-O-gallate (EGCg) and secretory sphingomyelinase 3-O-gallate (Cg) exhibited weaker inhibitory activity than ECg, and secretory sphingomyelinase and secretory sphingomyelinase did not affect sSMase activity."
27264097,"Strong Inhibition of Secretory Sphingomyelinase by Catechins, Particularly by (-)-Epicatechin 3-O-Gallate and (-)-3'-O-Methylepigallocatechin 3-O-Gallate.",ALZ_T2DM,10,"Additionally, one synthetic catechin, secretory sphingomyelinase 3-O-gallate (EGCg-3'-O-Me), showed the strongest inhibitory effect (IC50=1.7 μM) on sSMase."
27264097,"Strong Inhibition of Secretory Sphingomyelinase by Catechins, Particularly by (-)-Epicatechin 3-O-Gallate and (-)-3'-O-Methylepigallocatechin 3-O-Gallate.",ALZ_T2DM,11,phenomenon phenomenon was not observed for secretory sphingomyelinase 3-O-gallate.
27264097,"Strong Inhibition of Secretory Sphingomyelinase by Catechins, Particularly by (-)-Epicatechin 3-O-Gallate and (-)-3'-O-Methylepigallocatechin 3-O-Gallate.",ALZ_T2DM,12,"results results suggest that the reduction potential, the presence of the galloyl residue at the C-3 position, and the steric requirement to interact with secretory sphingomyelinase protein are important for effective inhibition secretory sphingomyelinase secretory sphingomyelinase"
28527131,Impact of Muscarinic M(3) Receptor Antagonism on the Risk of Type 2 Diabetes in Antidepressant-Treated Patients: A Case-Controlled Study.,ALZ_T2DM,0,BACKGROUND: M(3) muscarinic receptor antagonism has been associated with glucose intolerance and disturbance of insulin secretion.
28527131,Impact of Muscarinic M(3) Receptor Antagonism on the Risk of Type 2 Diabetes in Antidepressant-Treated Patients: A Case-Controlled Study.,ALZ_T2DM,1,"OBJECTIVE: Our objective was to examine the risk of type 2 diabetes mellitus (T2DM) in patients using antidepressants with and without M(3) muscarinic receptor antagonism (AD_antaM(3) and AD_nonantaM(3), respectively)."
28527131,Impact of Muscarinic M(3) Receptor Antagonism on the Risk of Type 2 Diabetes in Antidepressant-Treated Patients: A Case-Controlled Study.,ALZ_T2DM,2,METHODS: We designed a case-control study using a pharmacy prescription database.
28527131,Impact of Muscarinic M(3) Receptor Antagonism on the Risk of Type 2 Diabetes in Antidepressant-Treated Patients: A Case-Controlled Study.,ALZ_T2DM,3,We selected a cohort of patients who initiated antidepressant use between the ages of 20 and 40 years and who did not receive any anti-diabetic prescriptions at baseline.
28527131,Impact of Muscarinic M(3) Receptor Antagonism on the Risk of Type 2 Diabetes in Antidepressant-Treated Patients: A Case-Controlled Study.,ALZ_T2DM,4,"Cases were defined as those who developed T2DM [i.e., receiving oral anti-diabetic medication, Anatomical Therapeutic Chemical (ATC) code A10B] during the follow-up period (1994-2014), and ten random controls were picked for each case from the cohort of patients who did not develop T2DM."
28527131,Impact of Muscarinic M(3) Receptor Antagonism on the Risk of Type 2 Diabetes in Antidepressant-Treated Patients: A Case-Controlled Study.,ALZ_T2DM,5,RESULTS: A total of 530 cases with incident T2DM and 5300 controls were included.
28527131,Impact of Muscarinic M(3) Receptor Antagonism on the Risk of Type 2 Diabetes in Antidepressant-Treated Patients: A Case-Controlled Study.,ALZ_T2DM,6,"Compared with no use of antidepressants during the previous 2 years, recent (within the last 6 months) exposure to AD_antaM(3) was associated with a moderately increased risk of T2DM: adjusted odds ratio 1.55 (95% confidence interval 1.18-2.02)."
28527131,Impact of Muscarinic M(3) Receptor Antagonism on the Risk of Type 2 Diabetes in Antidepressant-Treated Patients: A Case-Controlled Study.,ALZ_T2DM,7,"In the stratified analyses, this association was dose dependent (>365 defined daily doses) and significant for patients who were in the younger age group (<45 years at the end of follow-up), were female and had no co-morbidity."
28527131,Impact of Muscarinic M(3) Receptor Antagonism on the Risk of Type 2 Diabetes in Antidepressant-Treated Patients: A Case-Controlled Study.,ALZ_T2DM,8,"On the other hand, recent exposure to AD_nonantaM(3) was not associated with a risk for T2DM in any of our analyses."
28527131,Impact of Muscarinic M(3) Receptor Antagonism on the Risk of Type 2 Diabetes in Antidepressant-Treated Patients: A Case-Controlled Study.,ALZ_T2DM,9,CONCLUSION: Our results suggest that exposure to AD_antaM(3) was associated with the development of T2DM among antidepressant users.
24018446,Milk-derived proteins and peptides in clinical trials.,ALZ_T2DM,0,"Clinical trials are reviewed, involving proteins and peptides derived from milk (predominantly bovine), with the exception of lactoferrin, which will be the subject of another article."
24018446,Milk-derived proteins and peptides in clinical trials.,ALZ_T2DM,1,"The most explored milk fraction is α-lactalbumin (LA), which is often applied with glycomacropeptide (GMP) - a casein degradation product."
24018446,Milk-derived proteins and peptides in clinical trials.,ALZ_T2DM,2,These milk constituents are used in health-promoting infant and adult formulae as well as in a modified form (HAMLET) to treat cancer.
24018446,Milk-derived proteins and peptides in clinical trials.,ALZ_T2DM,3,Lactoperoxidase (LCP) is used as an additive to mouth hygiene products and as a salivary substitute.
24018446,Milk-derived proteins and peptides in clinical trials.,ALZ_T2DM,4,"Casein derivatives are applied, in addition, in the dry mouth syndrome."
24018446,Milk-derived proteins and peptides in clinical trials.,ALZ_T2DM,5,"On the other hand, casein hydrolysates, containing active tripeptides, found application in hypertension and in type 2 diabetes."
24018446,Milk-derived proteins and peptides in clinical trials.,ALZ_T2DM,6,Lysozyme is routinely used for food conservation and in pharmaceutical products.
24018446,Milk-derived proteins and peptides in clinical trials.,ALZ_T2DM,7,It was successfully used in premature infants with concomitant diseases to improve health parameters.
24018446,Milk-derived proteins and peptides in clinical trials.,ALZ_T2DM,8,"When used as prophylaxis in patients with scheduled surgery, it significantly reduced the incidence of hepatitis resulting from blood transfusion."
24018446,Milk-derived proteins and peptides in clinical trials.,ALZ_T2DM,9,Lysozyme was also used in infected children as an antimicrobial agent showing synergistic effects in combination with different antibiotics.
24018446,Milk-derived proteins and peptides in clinical trials.,ALZ_T2DM,10,Proline-rich polypeptide (PRP) was introduced to therapy of Alzheimer's disease patients.
24018446,Milk-derived proteins and peptides in clinical trials.,ALZ_T2DM,11,The therapeutic value of PRP was proved in several clinical trials and supported by studies on its mechanism of action.
24018446,Milk-derived proteins and peptides in clinical trials.,ALZ_T2DM,12,"Concentrated immunoglobulin preparations from colostrum and milk of hyperimmunized cows showed efficacy in prevention of infections by bacteria, viruses and protozoa."
24018446,Milk-derived proteins and peptides in clinical trials.,ALZ_T2DM,13,A nutrition formula with milk-derived TGF-β2 (Modulen IBD®) found application in treatment of pediatric Crohn's disease.
24018446,Milk-derived proteins and peptides in clinical trials.,ALZ_T2DM,14,"In conclusion, the preparations containing milk-derived products are safe and effective measures in prevention and treatment of infections as well as autoimmune and neoplastic diseases."
40900876,Artificial intelligence for early diagnosis and risk prediction of periodontal-systemic interactions: Clinical utility and future directions.,ALZ_T2DM,0,BACKGROUND: Artificial intelligence Artificial intelligence is transforming healthcare by improving diagnostic accuracy and predictive analytics.
40900876,Artificial intelligence for early diagnosis and risk prediction of periodontal-systemic interactions: Clinical utility and future directions.,ALZ_T2DM,1,"Periodontal diseases are recognized as risk factors for systemic conditions, including type 2 diabetes mellitus, cardiovascular disease, Alzheimer's disease, polycystic ovary syndrome, thyroid dysfunction, and post-coronavirus disease 2019 complications."
40900876,Artificial intelligence for early diagnosis and risk prediction of periodontal-systemic interactions: Clinical utility and future directions.,ALZ_T2DM,2,"Periodontal diseases conditions exhibit complex bidirectional interactions, underscoring the importance of early detection and risk stratification."
40900876,Artificial intelligence for early diagnosis and risk prediction of periodontal-systemic interactions: Clinical utility and future directions.,ALZ_T2DM,3,"Current diagnostic tools often fail to capture these interactions at an early stage, limiting timely intervention."
40900876,Artificial intelligence for early diagnosis and risk prediction of periodontal-systemic interactions: Clinical utility and future directions.,ALZ_T2DM,4,"This study hypothesizes that Artificial intelligence approaches can significantly improve early diagnosis and risk prediction of periodontal-systemic interactions, enhancing clinical outcomes."
40900876,Artificial intelligence for early diagnosis and risk prediction of periodontal-systemic interactions: Clinical utility and future directions.,ALZ_T2DM,5,AIM: To evaluate Artificial intelligence role in diagnosing and predicting periodontal-systemic interactions in studies from 2010 to 2024.
40900876,Artificial intelligence for early diagnosis and risk prediction of periodontal-systemic interactions: Clinical utility and future directions.,ALZ_T2DM,6,"METHODS: This systematic review followed PRISMA guidelines (2009) and included peer-reviewed articles from PubMed, Scopus, and Embase."
40900876,Artificial intelligence for early diagnosis and risk prediction of periodontal-systemic interactions: Clinical utility and future directions.,ALZ_T2DM,7,"Studies with large sample sizes (≥ 500 participants) were selected, focusing on Artificial intelligence models integrating multi-omics data and advanced imaging techniques such as cone beam computed tomography and magnetic resonance imaging."
40900876,Artificial intelligence for early diagnosis and risk prediction of periodontal-systemic interactions: Clinical utility and future directions.,ALZ_T2DM,8,"Artificial intelligence learning models processed structured clinical data, Artificial intelligence learning models combined imaging and clinical data, and Artificial intelligence language processing models extracted insights from clinical notes."
40900876,Artificial intelligence for early diagnosis and risk prediction of periodontal-systemic interactions: Clinical utility and future directions.,ALZ_T2DM,9,"RESULTS: Artificial intelligence applications significantly enhanced diagnostic and predictive accuracy, reducing diagnostic time by 40% and improving predictive accuracy by 25% in periodontal patients with type 2 diabetes mellitus."
40900876,Artificial intelligence for early diagnosis and risk prediction of periodontal-systemic interactions: Clinical utility and future directions.,ALZ_T2DM,10,"Studies with sample sizes of 1000-1500 participants reported diagnostic accuracy improvements up to 92%, with specificity and sensitivity rates of 94% and 90%, respectively."
40900876,Artificial intelligence for early diagnosis and risk prediction of periodontal-systemic interactions: Clinical utility and future directions.,ALZ_T2DM,11,"Increasing sample sizes over the years reflected advancements in Artificial intelligence data collection, and model training, reinforcing model reliability."
40900876,Artificial intelligence for early diagnosis and risk prediction of periodontal-systemic interactions: Clinical utility and future directions.,ALZ_T2DM,12,"CONCLUSION: Artificial intelligence integration of multi-omics and imaging data has transformed Artificial intelligence diagnosis and risk prediction in periodontal-systemic interactions, improving clinical outcomes and decision-making."
24955028,Increasing the Coding Potential of Genomes Through Alternative Splicing: The Case of PARK2 Gene.,ALZ_T2DM,0,"The completion of the Human Genome Project aroused renewed interest in alternative splicing, an efficient and widespread mechanism that generates multiple protein isoforms from individual genes."
24955028,Increasing the Coding Potential of Genomes Through Alternative Splicing: The Case of PARK2 Gene.,ALZ_T2DM,1,"Although our knowledge about alternative splicing is growing exponentially, its real impact on cellular life is still to be clarified."
24955028,Increasing the Coding Potential of Genomes Through Alternative Splicing: The Case of PARK2 Gene.,ALZ_T2DM,2,"Connecting all splicing features (genes, splice transcripts, isoforms, and relative functions) may be useful to resolve this tangle."
24955028,Increasing the Coding Potential of Genomes Through Alternative Splicing: The Case of PARK2 Gene.,ALZ_T2DM,3,"Herein, we will start from the case of a single gene, Parkinson protein 2, E3 ubiquitin protein ligase (PARK2), one of the largest in our genome."
24955028,Increasing the Coding Potential of Genomes Through Alternative Splicing: The Case of PARK2 Gene.,ALZ_T2DM,4,"Parkinson protein 2, E3 ubiquitin protein ligase (PARK2) gene is implicated in the pathogenesis of autosomal recessive juvenile Parkinsonism and Parkinson protein 2, E3 ubiquitin protein ligase (PARK2) has been recently linked to cancer, leprosy, autism, type 2 diabetes mellitus and Alzheimer's disease."
24955028,Increasing the Coding Potential of Genomes Through Alternative Splicing: The Case of PARK2 Gene.,ALZ_T2DM,5,"Parkinson protein 2, E3 ubiquitin protein ligase (PARK2) primary transcript undergoes an extensive alternative splicing, which enhances transcriptomic diversification and protein diversity in tissues and cells."
24955028,Increasing the Coding Potential of Genomes Through Alternative Splicing: The Case of PARK2 Gene.,ALZ_T2DM,6,"review review will provide an update of all human Parkinson protein 2, E3 ubiquitin protein ligase (PARK2) alternative splice transcripts and isoforms presently known, and correlate them to those in rat and mouse, two common animal models for studying human disease genes."
24955028,Increasing the Coding Potential of Genomes Through Alternative Splicing: The Case of PARK2 Gene.,ALZ_T2DM,7,Alternative splicing relies upon a complex process that could be easily altered by both cis and trans-acting mutations.
24955028,Increasing the Coding Potential of Genomes Through Alternative Splicing: The Case of PARK2 Gene.,ALZ_T2DM,8,"Although the contribution of Parkinson protein 2, E3 ubiquitin protein ligase (PARK2) splicing in human disease remains to be fully explored, some evidences show disruption of alternative splicing versatile form of genetic regulation may have pathological consequences."
33141822,Whole egg consumption increases gene expression within the glutathione pathway in the liver of Zucker Diabetic Fatty rats.,ALZ_T2DM,0,"Nutrigenomic evidence supports the idea that Type 2 Diabetes Mellitus Type 2 Diabetes Mellitus arises due to the interactions between the transcriptome, individual genetic profiles, lifestyle, and diet."
33141822,Whole egg consumption increases gene expression within the glutathione pathway in the liver of Zucker Diabetic Fatty rats.,ALZ_T2DM,1,"Since eggs are a nutrient dense food containing bioactive ingredients that modify gene expression, our goal was to examine the role of whole egg on the transcriptome during Type 2 Diabetes Mellitus We analyzed whether whole egg in Zucker Diabetic Fatty Diabetic Fatty (ZDF) rats alters microRNA and mRNA expression across the adipose, liver, kidney, and prefrontal cortex tissue."
33141822,Whole egg consumption increases gene expression within the glutathione pathway in the liver of Zucker Diabetic Fatty rats.,ALZ_T2DM,2,Male Zucker Diabetic Fatty (fa/fa) rats (n = 12) and their lean controls (fa/+) (n = 12) were obtained at 6 wk of age.
33141822,Whole egg consumption increases gene expression within the glutathione pathway in the liver of Zucker Diabetic Fatty rats.,ALZ_T2DM,3,"Rats had ad libitum access to water and were randomly assigned to a modified semi-purified AIN93G casein-based diet or a whole egg diet, both providing 20% protein (w/w)."
33141822,Whole egg consumption increases gene expression within the glutathione pathway in the liver of Zucker Diabetic Fatty rats.,ALZ_T2DM,4,TotalRNA libraries were prepared using QuantSeq 3' mRNA-Seq and Lexogen smallRNA library prep kits and were further sequenced on an Illumina HighSeq3000.
33141822,Whole egg consumption increases gene expression within the glutathione pathway in the liver of Zucker Diabetic Fatty rats.,ALZ_T2DM,5,Differential gene expression was conducted using DESeq2 in R and Benjamini-Hochberg adjusted P-values controlling for false discovery rate at 5%.
33141822,Whole egg consumption increases gene expression within the glutathione pathway in the liver of Zucker Diabetic Fatty rats.,ALZ_T2DM,6,We identified 9 microRNAs and 583 genes that were differentially expressed in response to 8 wk of consuming whole egg diets.
33141822,Whole egg consumption increases gene expression within the glutathione pathway in the liver of Zucker Diabetic Fatty rats.,ALZ_T2DM,7,Kyto Encyclopedia of Genes and Genomes/Gene ontology pathway analyses demonstrated that 12 genes in the glutathione metabolism pathway were upregulated in the liver and kidney of Zucker Diabetic Fatty rats fed whole egg.
33141822,Whole egg consumption increases gene expression within the glutathione pathway in the liver of Zucker Diabetic Fatty rats.,ALZ_T2DM,8,"whole egg consumption primarily altered glutathione pathways such as conjugation, methylation, glucuronidation, and detoxification of reactive oxygen species."
33141822,Whole egg consumption increases gene expression within the glutathione pathway in the liver of Zucker Diabetic Fatty rats.,ALZ_T2DM,9,pathways pathways are often negatively affected during Type 2 Diabetes Mellitus therefore data data provides unique insight into the nutrigenomic response of dietary whole egg consumption during the progression of T2DM.
31531114,Ginger (Zingiber officinale Roscoe) in the Prevention of Ageing and Degenerative Diseases: Review of Current Evidence.,ALZ_T2DM,0,"Currently, the age of the population is increasing as a result of increased life expectancy."
31531114,Ginger (Zingiber officinale Roscoe) in the Prevention of Ageing and Degenerative Diseases: Review of Current Evidence.,ALZ_T2DM,1,"Ageing is defined as the progressive loss of physiological integrity, which can be characterized by functional impairment and high vulnerability to various types of diseases, such as diabetes, hypertension, Alzheimer's disease (AD), Parkinson's disease (PD), and atherosclerosis."
31531114,Ginger (Zingiber officinale Roscoe) in the Prevention of Ageing and Degenerative Diseases: Review of Current Evidence.,ALZ_T2DM,2,"Numerous studies have reported that the presence of oxidative stress and inflammation contributes to the development of various types of diseases, such as diabetes, hypertension, Alzheimer's disease (AD), Parkinson's disease (PD), and atherosclerosis diseases."
31531114,Ginger (Zingiber officinale Roscoe) in the Prevention of Ageing and Degenerative Diseases: Review of Current Evidence.,ALZ_T2DM,3,"In general, oxidative stress could induce proinflammatory cytokines and reduce cellular antioxidant capacity."
31531114,Ginger (Zingiber officinale Roscoe) in the Prevention of Ageing and Degenerative Diseases: Review of Current Evidence.,ALZ_T2DM,4,"Increased oxidative stress levels beyond the production of antioxidant agents cause oxidative damage to biological molecules, including DNA, protein, and carbohydrates, which affects normal cell signalling, cell growth, differentiation, and apoptosis and leads to disease pathogenesis."
31531114,Ginger (Zingiber officinale Roscoe) in the Prevention of Ageing and Degenerative Diseases: Review of Current Evidence.,ALZ_T2DM,5,"Since oxidative stress and inflammation contribute to various types of diseases, such as diabetes, hypertension, Alzheimer's disease (AD), Parkinson's disease (PD), and atherosclerosis diseases, ginger (Zingiber officinale Roscoe) is one of the potential herbs that can be used to reduce the level of oxidative stress and inflammation."
31531114,Ginger (Zingiber officinale Roscoe) in the Prevention of Ageing and Degenerative Diseases: Review of Current Evidence.,ALZ_T2DM,6,"ginger (Zingiber officinale Roscoe) consists of two major active components, 6-gingerol and 6-shogaol, which are essential for preventing oxidative stress and inflammation."
31531114,Ginger (Zingiber officinale Roscoe) in the Prevention of Ageing and Degenerative Diseases: Review of Current Evidence.,ALZ_T2DM,7,"Thus, this paper will review the effects of ginger (Zingiber officinale Roscoe) on Ageing and degenerative diseases, including AD, PD, type 2 diabetes mellitus (DM), hypertension, and osteoarthritis."
25675436,Diabetes mellitus accelerates Aβ pathology in brain accompanied by enhanced GAβ generation in nonhuman primates.,ALZ_T2DM,0,Growing evidence suggests that diabetes mellitus (DM) is one of the strongest risk factors for developing Alzheimer's disease (AD).
25675436,Diabetes mellitus accelerates Aβ pathology in brain accompanied by enhanced GAβ generation in nonhuman primates.,ALZ_T2DM,1,"However, it remains unclear why DM accelerates AD pathology."
25675436,Diabetes mellitus accelerates Aβ pathology in brain accompanied by enhanced GAβ generation in nonhuman primates.,ALZ_T2DM,2,"In cynomolgus monkeys older than 25 years, senile plaques (SPs) are spontaneously and consistently observed in their brains, and neurofibrillary tangles are present at 32 years of age and older."
25675436,Diabetes mellitus accelerates Aβ pathology in brain accompanied by enhanced GAβ generation in nonhuman primates.,ALZ_T2DM,3,"In laboratory-housed monkeys, obesity is occasionally observed and frequently leads to development of type 2 DM."
25675436,Diabetes mellitus accelerates Aβ pathology in brain accompanied by enhanced GAβ generation in nonhuman primates.,ALZ_T2DM,4,"In the present study, we performed histopathological and biochemical analyses of brain tissue in cynomolgus monkeys with type 2 DM to clarify the relationship between DM and AD pathology."
25675436,Diabetes mellitus accelerates Aβ pathology in brain accompanied by enhanced GAβ generation in nonhuman primates.,ALZ_T2DM,5,"Here, we provide the evidence that DM accelerates Aβ pathology in vivo in nonhuman primates who had not undergone any genetic manipulation."
25675436,Diabetes mellitus accelerates Aβ pathology in brain accompanied by enhanced GAβ generation in nonhuman primates.,ALZ_T2DM,6,"In DM-affected monkey brains, SPs were observed in frontal and temporal lobe cortices, even in monkeys younger than 20 years."
25675436,Diabetes mellitus accelerates Aβ pathology in brain accompanied by enhanced GAβ generation in nonhuman primates.,ALZ_T2DM,7,Biochemical analyses of brain revealed that the amount of GM1-ganglioside-bound Aβ (GAβ)--the endogenous seed for Aβ fibril formation in the brain--was clearly elevated in DM-affected monkeys.
25675436,Diabetes mellitus accelerates Aβ pathology in brain accompanied by enhanced GAβ generation in nonhuman primates.,ALZ_T2DM,8,"Furthermore, the level of Rab GTPases was also significantly increased in the brains of adult monkeys with DM, almost to the same levels as in aged monkeys."
25675436,Diabetes mellitus accelerates Aβ pathology in brain accompanied by enhanced GAβ generation in nonhuman primates.,ALZ_T2DM,9,"Intraneuronal accumulation of enlarged endosomes was also observed in DM-affected monkeys, suggesting that exacerbated endocytic disturbance may underlie the acceleration of Aβ pathology due to DM."
23696784,The association between dietary energy density and type 2 diabetes in Europe: results from the EPIC-InterAct Study.,ALZ_T2DM,0,BACKGROUND: Observational studies implicate higher dietary energy density (DED) as a potential risk factor for weight gain and obesity.
23696784,The association between dietary energy density and type 2 diabetes in Europe: results from the EPIC-InterAct Study.,ALZ_T2DM,1,"It has been hypothesized that DED may also be associated with risk of type 2 diabetes (T2D), but limited evidence exists."
23696784,The association between dietary energy density and type 2 diabetes in Europe: results from the EPIC-InterAct Study.,ALZ_T2DM,2,"Therefore, we investigated the association between DED and risk of T2D in a large prospective study with heterogeneity of dietary intake."
23696784,The association between dietary energy density and type 2 diabetes in Europe: results from the EPIC-InterAct Study.,ALZ_T2DM,3,"METHODOLOGY/PRINCIPAL FINDINGS: A case-cohort study was nested within the European Prospective Investigation into Cancer (EPIC) study of 340,234 participants contributing 3.99 million person years of follow-up, identifying 12,403 incident diabetes cases and a random subcohort of 16,835 individuals from 8 European countries."
23696784,The association between dietary energy density and type 2 diabetes in Europe: results from the EPIC-InterAct Study.,ALZ_T2DM,4,DED was calculated as energy (kcal) from foods (except beverages) divided by the weight (gram) of foods estimated from dietary questionnaires.
23696784,The association between dietary energy density and type 2 diabetes in Europe: results from the EPIC-InterAct Study.,ALZ_T2DM,5,Prentice-weighted Cox proportional hazard regression models were fitted by country.
23696784,The association between dietary energy density and type 2 diabetes in Europe: results from the EPIC-InterAct Study.,ALZ_T2DM,6,Risk estimates were pooled by random effects meta-analysis and heterogeneity was evaluated.
23696784,The association between dietary energy density and type 2 diabetes in Europe: results from the EPIC-InterAct Study.,ALZ_T2DM,7,"Estimated mean (sd) DED was 1.5 (0.3) kcal/g among cases and subcohort members, varying across countries (range 1.4-1.7 kcal/g)."
23696784,The association between dietary energy density and type 2 diabetes in Europe: results from the EPIC-InterAct Study.,ALZ_T2DM,8,"After adjustment for age, sex, smoking, physical activity, alcohol intake, energy intake from beverages and misreporting of dietary intake, no association was observed between DED and T2D (HR 1.02 (95% CI: 0.93-1.13), which was consistent across countries (I(2) = 2.9%)."
23696784,The association between dietary energy density and type 2 diabetes in Europe: results from the EPIC-InterAct Study.,ALZ_T2DM,9,CONCLUSIONS/SIGNIFICANCE: In this large European case-cohort study no association between DED of solid and semi-solid foods and risk of T2D was observed.
23696784,The association between dietary energy density and type 2 diabetes in Europe: results from the EPIC-InterAct Study.,ALZ_T2DM,10,"However, despite the fact that there currently is no conclusive evidence for an association between DED and T2DM risk, choosing low energy dense foods should be promoted as they support current WHO recommendations to prevent chronic diseases."
39108488,Associations of SGLT-2i with Cardiorenal Outcomes Among Diabetics with Prostate Cancer on Hormone Therapy.,ALZ_T2DM,0,"BACKGROUND: Studies have reported associations between prostate cancer, type II diabetes mellitus (T2DM) and cardiovascular disease in the context of treatment with hormone therapy (HT)."
39108488,Associations of SGLT-2i with Cardiorenal Outcomes Among Diabetics with Prostate Cancer on Hormone Therapy.,ALZ_T2DM,1,This study aimed to assess the role of Sodium-Glucose Cotransporter-2 Inhibitors (SGLT2i) in preventing adverse cardiovascular and renal outcomes in diabetics with prostate cancer.
39108488,Associations of SGLT-2i with Cardiorenal Outcomes Among Diabetics with Prostate Cancer on Hormone Therapy.,ALZ_T2DM,2,"METHODS: Patients ≥ 18 years of age with T2DM and prostate cancer who received HT between August 1, 2013, and August 31, 2021, were identified using the TriNetX research network."
39108488,Associations of SGLT-2i with Cardiorenal Outcomes Among Diabetics with Prostate Cancer on Hormone Therapy.,ALZ_T2DM,3,Patients were divided into two cohorts based on treatment with SGLT2i or alternative antidiabetic therapies.
39108488,Associations of SGLT-2i with Cardiorenal Outcomes Among Diabetics with Prostate Cancer on Hormone Therapy.,ALZ_T2DM,4,"The primary outcome was the composite of all-cause mortality, new onset heart failure (HF), acute myocardial infarction (MI), and peripheral artery disease over two years from HT initiation."
39108488,Associations of SGLT-2i with Cardiorenal Outcomes Among Diabetics with Prostate Cancer on Hormone Therapy.,ALZ_T2DM,5,"RESULTS: After propensity score matching, 2,155 patients remained in each cohort."
39108488,Associations of SGLT-2i with Cardiorenal Outcomes Among Diabetics with Prostate Cancer on Hormone Therapy.,ALZ_T2DM,6,"The primary composite outcome occurred in 218 patients (16.1%) in the SGLT2i cohort versus 355 patients (26.3%) in the non-SGLT2i cohort (HR 0.689, 95% CI 0.582-0.816; p < 0.001)."
39108488,Associations of SGLT-2i with Cardiorenal Outcomes Among Diabetics with Prostate Cancer on Hormone Therapy.,ALZ_T2DM,7,"Furthermore, SGLT2i were associated with significantly lower odds of HF, HF exacerbation, peripheral artery disease, atrial fibrillation/flutter, cardiac arrest, need for renal replacement therapy, overall emergency room visits/hospitalizations and all-cause mortality."
39108488,Associations of SGLT-2i with Cardiorenal Outcomes Among Diabetics with Prostate Cancer on Hormone Therapy.,ALZ_T2DM,8,"CONCLUSIONS: Use of SGLT2i for the treatment of T2DM among patients with prostate cancer on HT is associated with favorable cardiovascular, renal and all-cause mortality outcomes."
39108488,Associations of SGLT-2i with Cardiorenal Outcomes Among Diabetics with Prostate Cancer on Hormone Therapy.,ALZ_T2DM,9,This observation supports the hypothesis that a therapeutically relevant link exists between HT and cardiovascular disease in the context of prostate cancer.
23194378,Increased risk of affective disorders in type 2 diabetes is minimized by sulfonylurea and metformin combination: a population-based cohort study.,ALZ_T2DM,0,"BACKGROUND: To confirm whether type 2 diabetes (T2DM) is an affective disorder (AD) precursor, and to establish possible effects of oral anti-hyperglycemic agents (OAAs)."
23194378,Increased risk of affective disorders in type 2 diabetes is minimized by sulfonylurea and metformin combination: a population-based cohort study.,ALZ_T2DM,1,"METHODS: A representative cohort of 800,000 subjects was obtained from the Taiwanese National Health Insurance database on 1 January 2000."
23194378,Increased risk of affective disorders in type 2 diabetes is minimized by sulfonylurea and metformin combination: a population-based cohort study.,ALZ_T2DM,2,"Those with consistent data (n = 762,753) were followed up between 1 January 1996 and 31 December 2007."
23194378,Increased risk of affective disorders in type 2 diabetes is minimized by sulfonylurea and metformin combination: a population-based cohort study.,ALZ_T2DM,3,"Over this period, we assessed the presence (n = 62,988) or absence (n = 699,795) of type 2 diabetes and whether any oral anti-hyperglycemic agents was used (n = 40,232) or not (n = 22,756)."
